cleaned_text,label
", Mitt Romney ""gave money Democrats Congress.""",0
Department Health Human Services requested funding Ryan White HIV/AIDS Program used detainment immigrant children.,0
Uber ride-share firms required carry auto insurance Georgia law.,0
new division Department Health Human Services allow doctors refuse treat LGBTQ patients religious reasons.,0
No. job vacancy Florida every month seven years nursing.,0
"income top percent nearly quadrupled , typical family’s incomes barely budged.",0
Georgia ranks No. rate women murdered men.,0
first Thanksgiving proclamation United States issued George Washington.,0
think received votes Democratic primary governor history.,0
nearly three weeks since president commented questions possible hidden wait lists veterans hospitals.,0
girl amusement park ride scalped hair got caught attraction's machinery.,0
"Buddy Ebsen slated play Tin Woodman film version Wizard Oz, replaced aluminum makeup used costume made gravely ill.",0
women graduating college men.,0
"Says ""Bill Clinton George Bush say build Keystone XL.""",0
Says Fox News gave Republican senators twice air time Democrats hearing Islamic State.,0
Tanzania need cervical cancer vaccination programme?,0
spend per student almost major country world.,0
"Romney said ""'No' in-state tuition"" illegal immigrants.",0
"Currently, we're percent children born wedlock.",0
Images show President Obama disembarking Marine One cell phone coffee cup hand.,0
"region represent, currently future, automotive plants entire state California.",0
"Black voter turnout exceeded rate white voter turnout, even states strictest voter ID laws.",0
"last years, (the federal government has) balanced budget five times.",0
"August , adhesive replicas President Donald Trump's recently-destroyed star placed Walk Fame Hollywood Boulevard.",0
"once, I've actually conversation protesters substance.",0
Black white caterpillars cause severe allergic reactions people touch them.,0
"Twenty-seven percent Californians, almost million, ""were born foreign land.""",0
Protesters Burn Minnesota County's Flag Raise Anti-Fascist One Local Jail,0
Sen. Jeff Klein (D-New York) part negotiations regarding anti-sexual harassment laws — accused offense.,0
"percent Americans ""support universal background checks"" gun purchases.",0
"According recent poll, ""there young Republicans enrolled parents' (health insurance) plans young Democrats.""",0
NORAD annually tracks Santa's progress child trying reach Santa via newspaper advertisement called wrong phone number.,0
system reuniting families separated Trump’s zero tolerance border policy.,0
"Says, ""I-, six miles runs district, already carries traffic I-.""",0
", Oregon Department Transportation attempted dispose whale carcass blowing up.",0
"Says President Barack Obama ""will utter words ‘radical Islamic terrorism’ matter policy, nobody administration say words ‘radical Islamic terrorism.’""",0
"Since , cut , positions Virginia public schools.",0
Photographs depict then-model Melania Trump (nee Knauss) posing provocatively GQ magazine.,0
"We’re. . . keeping creating jobs state. American Greetings, Wendy’s, Diebold, we’ve gone doorsteps keep jobs right Ohio.",0
African-Americans likely arrested police sentenced longer prison terms thing whites do.,0
"Oregon, students skipping math class learn Bible.",0
"lawyer demanded ""several Houston pastors hand city government many private papers, including sermons.""",0
Says condemned violence campaign stop Arizona March.,0
"Says Multnomah County libraries ""are open hours per week … lowest library four-county region.""",0
One five children live family that’s food stamps.,0
photograph shows young Carrie Fisher watching mother Debbie Reynolds perform onstage.,0
Texas families kept $ billion family budgets since successfully fought restore Texas' sales tax deduction decade ago.,0
"candidate, President Obama ""declared everyone deserves access reproductive health care includes abortion, vowed 'right' would heart health care reform plan elected president.""",0
percent child abuse neglect reports Oregon made required report law.,0
"Former business partner Robert Gay says: ""The man helped save daughter Mitt Romney.""",0
Rolling Stones recorded jingle Rice Krispies .,0
headstone marking burial site -year-old boy removed shape violated cemetery rules.,0
Feminine hygiene products subject sales tax states.,0
literary client list promotional booklet identified Barack Obama born Kenya.,0
"February March , hundreds Canadian doctors signed petition asking cancellation pay deals would personally benefit.",0
"February , owners café Oakland, California said would serving police officers would asking leave.",0
"Gov. Bob McDonnell’s budget plan takes ""money classrooms pave roads.""",0
Senator Webb reliable vote President Obama Senator Harry Reid.,0
Outgoing President George H.W. Bush left note welcoming incoming President Bill Clinton White House .,0
poorest country women.,0
"alone, New Jerseyans killed gun violence.",0
"Says ""tenure still exists overhauled"" teachers New Jersey.",0
Claim: rise . billion USD - . billion USD -,0
"Democratic Republican candidates president ""quite unpopular.""",0
Granite Staters hold individual policies Anthem...can indeed renew policies keep current doctors hospitals .,0
"radiation coming new TSA body scanners ""equivalent three minutes' worth air travel anybody, say, , feet.""",0
"Toledo Mayor ""Mike Bell (once) lost job firefighter city ran money.""",0
became Republican sooner life Ronald Reagan his.,0
"passed (the stand ground law), said portends horrific events people's lives put situations.",0
"result climate change, ice fishermen Wisconsin ""are already noticing fewer days ice covered lakes.""",0
three people tried convicted last administration military courts. Two walking street right now.,0
Two Maryland sheriff's deputies shot killed restaurant vagrant.,0
"Now, time someone like Scalia Ginsburg got -plus votes.",0
"spending caught us, debt soon eclipse entire size national economy.",0
"Says Donald Trump mocked ""someone disability.""",0
"Says Donald Trump ""used undocumented labor build Trump Tower.""",0
"Pakistan erupted crisis, spoke Musharraf Bush did.",0
"photograph shows Donald Trump's mother, Mary Anne MacLeod Trump.",0
Connecticut's take slot machines cents dollar. state's take table games: zero.,0
Restaurant chains offering free meals U.S. military personnel conjunction Veterans Day.,0
"Says ""last non-partisan commission improve voting experience America concluded #VoterID necessary.""",0
Forty-seven percent (members Congress) millionaires.,0
Rick Scott's even saying wants offshore drilling.,0
plaque displayed golf course owned President Trump commemorates Civil War battle never happened.,0
", Rhode Island jobs depend trade Canada.",0
Says military expenditures United States greater combined spending next largest nations.,0
"John McCain said economy ""not strong suit.""",0
Odds winning Monopoly Millionaire instant win game ..,0
"Rick Scott ""was forced resign head company pled guilty massive amounts systematic fraud, including felonies, leading historic $. billion fine.""",0
Georgia second-fastest growing state international tourists.,0
"Disney replacing ""Tower Terror"" attraction ""Guardians Galaxy"" themed ride Disney California Adventure Park.",0
Guggenheim Museum planned host Chinese art exhibition included three installations condemned cruel animals.,0
"Republican leadership's budget proposal ""doesn't contain numbers.""",0
Jean Hilliard made full recovery found frozen sub-zero temperatures.,0
black unemployment rate (has) increased since recovery begun.,0
"Mitt Romney governor Massachusetts, ""stood front coal plant pointed said, ‘This plant kills.’""",0
happens people like Warren Buffett — says himself...pay percent millions dollars earn wealth income... secretary paying higher rate work income. right.,0
lost jobs great recession last four recessions combined.,0
Texas added jobs state.,0
"Former California state senator Leland Yee, gun control advocate, arrested gun trafficking.",0
"State ""school funding per pupil percent compared , adjusting inflation.""",0
mayor said … 'if happen country undocumented status . . . welcome here. want here. We'll protect here.',0
Says Virginia biggest state major league sports team.,0
"Man Receive $, Hospital Bill Failed Selfie Rattlesnake?",0
"majority Americans live states decided legalize cannabis, including recreational medical marijuana.",0
"Florida election, least , eligible voters wrongly dropped voting rolls attempt purge list felons. Many dropped showed vote told could not.",0
Today Walton family Walmart wealth bottom percent America.,0
Latinos percent country's population hold percent wealth.,0
"people enter service, there’s mental health evaluation.",0
can’t build Christian church Saudi Arabia.,0
There's big chunk country thinks soft Wall Street.,0
test Share Facts widget.,0
"Common usage phrase ""Always bridesmaid never bride"" originated advertising campaign Listerine mouthwash.",0
"status quo led General Assembly reduce pension payments four straight years starting , costing billions dollars delay contributions essentially borrowed pension funds high interest rate.",0
"NRA sent Wisconsin Supreme Court candidates letter urging submit ""position statement"" gun rights, risk opposition NRA members state.",0
"poverty rates African Americans Hispanic Americans -- it’s incredible, they’ve reached lowest levels history country.",0
"video shows ""Stairway Heaven"" fireworks display.",0
"go strictly numbers, crime across board. Last year percent decrease serious crimes.",0
percent children African-American community born wedlock.,0
", average American lived years workers supported one retiree. Today, average life expectancy three workers support one retiree.",0
"Says judges ""get better benefits lower cost everybody else state.""",0
"course career, Democratic Congressman Joe Kennedy received $, campaign contributions pharmaceutical industry.",0
Gross income tax receipts exceeding Administration’s projections fiscal year prior Sandy.,0
"Tommy Thompson created first school choice program nation, giving thousands Milwaukee students choice go school – matter live much money parents make.",0
"""fairly limited number people, million million,"" allowed access national health insurance exchange.",0
browser extension Honey provides coupons online shoppers enables consumers accrue purchase rebates.,0
"current state, bill restrictive voter ID legislation nation.",0
Rio Tinto last year made $ billion profit mining Pilbara iron ore paid minerals resource rent tax.,0
"Says judge, ""presided , cases.""",0
counties managed raise least % revenue targets?,0
one-third New York’s population Medicaid.,0
"Since , Gwinnett County’s population grown percent, county government staff increased percent.",0
"Says Paul Workman ""voted Democrat primary, supporting Democrats vote.""",0
"Says recent year homeowners across Ohio signed mineral rights agreements ""and understand billion dollars worth leases signed date.""",0
"Says transgender residents make ""about -in- people, we're place, we're friends neighbors.""",0
-year-old man named Alex Smith Minneapolis died aged mother's health insurance afford insulin.,0
"Civil War, , Ohioans served Union Army -- per capita state.",0
"Says Jon Ossoff ""doesn't even live (his) district.""",0
luxury jet top. put eBay.,0
"October , would-be recipients repair grant Dickinson, Texas, must promise boycott Israel.",0
Democrats say Chafee wants tax equipment enables amputee veterans drive,0
Nearly top prescribers oxycodone United States Florida.,0
"Connecticut fifth toughest gun control laws country, including assault weapons ban bans different weapons.",0
Debt almost doubled Austin Gov. Perry.,0
", Donald Trump extended best wishes all, even ""haters losers,"" via Twitter anniversary /.",0
Says Mitt Romney wants add $ trillion defense budget military hasn’t asked for.,0
"moved White House, lowest net worth family since Harry Truman.",0
"Believe not, consumer spending last eight months.",0
fastest-growing part Pentagon’s budget health care expenses.,0
Texas would increase current state spending percent reach national average spending per resident.,0
costs cancer affiliated issues $ billion year state.,0
Nearly % residents born abroad.,0
"Says Paul Ryan ""is still endorsing Trump.""",0
"Three benchmarks (GAO) fulfilled. Even among Republican math, failing grade.",0
"spend health care country, we're ranked th life expectancy rd child mortality.",0
"Mickey Mantle sent crude response Yankees publicity officials asked describe ""outstanding event"" Yankee Stadium.",0
"past decade New York State ""more current former state officeholders convicted, sanctioned accused wrongdoing — state.""",0
"City Fairmount Park Conservancy invested $ million Hunting Park, crime went percent within half mile radius park next three years.",0
Photographs show NFL Veterans Day tribute ESPN omitted pre-game coverage.,0
"Says ""our indicted Attorney General Ken Paxton back statewide official country indictment.""",0
"Mayor Tom Barrett, number Milwaukee police officers ""has increased.""",0
Hillary Rodham failed attempt pass District Columbia bar exam.,0
"Senate passed budget three years, good budget, bad budget, budget.",0
Actor Channing Tatum dancer actor Jenna Dewan announced separation April .,0
"Kendrick Meek claims he's candidate said Sonia Sotomayor ""will make excellent Supreme Court justice.""",0
photograph shows Melania Trump posing front jet pregnant.,0
"small staff still fewer decade ago, yet caseload -- like courts -- grown.",0
Says state Rep. Diana Maldonado Round Rock uses Craigslist hire campaign block walkers.,0
"Charlie Crist broke quarter ""record fundraising U.S. Senate race Florida.""",0
"Says Warren Buffett publicly said secretary ""should paying higher tax rate"" him.",0
Could point ... seem get first question time?,0
Tax Cuts Jobs Act calls eliminating severely curtailing personal casualty deduction losses wildfires natural disasters.,0
"U.S. Department Homeland Security warned SAVE ""database foolproof means verifying (citizenship on) voter rolls.""",0
"Says Senate Intelligence Committee held public hearings year, ""more double held committee recent year.""",0
"President Barack Obama ""had legal authority"" strike Syria without vote Congress.",0
"African-American community today, percent kids born born wedlock.",0
"report health insurance industry ""ignores key policies part Senate Finance Committee bill.""",0
"New Jersey ""the highest property taxes nation little. highest property taxes nation, double national average.""",0
Pittsburgh Pirates pitcher Dock Ellis hurled no-hitter influence LSD.,0
"Western Europeans ""can fly United States without even visa.""",0
"Sarah Palin ""has years elected office experience.""",0
", Lincoln expressed opposition racial equality asserted superiority white people.",0
"June , members United Methodist Church brought church charges, including child abuse, Attorney General Jeff Sessions.",0
"Says he’s proposed ""the largest employer contribution Virginia Retirement System history.""",0
share university offers students ATAR scores less increased . per cent . per cent .,0
Last week Blue Chip Economic Indicators came surveys lots private forecasters. Almost predicting turnaround third quarter positive growth fourth quarter.,0
"Says ""one four women one seven men victims domestic violence lifetime.""",0
"Says Oregon ""near top top list"" comes capital gains tax",0
"Al Sharpton went Ferguson, Mo., ""declaring matter fact ... Michael Brown use deadly force posed deadly threat officer.""",0
"Border Patrol , agents – twice many .",0
"Even ""though men comprise % population, hold % lawmaking power Legislature ( seats).""",0
wake every morning house (the White House) built slaves.,0
Claim: Government abolished interviews non-gazetted posts,0
Rooting Red Sox like rooting drug companies.,0
Ghanaian immigrant United States Army private named Emmanuel Mensah died saving multiple lives Bronx apartment building fire.,0
Americans -- -- wealth half Americans combined.,0
I’m candidate Milwaukee County executive voted increasing government pensions.,0
"School walkouts protests planned response Parkland school shooting February , killed seventeen people.",0
", uninsured voters made ""about percent electorate.""",0
Social Security ... solid without changes whatsoever.,0
"Fox News contributor Michelle Fields said ""we give money people simply old.""",0
"Wisconsin property taxes, percentage personal income, ""are lowest they've since end World War II.""",0
"Obama's budget plan would ""take national debt percent gross national product. ... Historically, percent.""",0
Says Russ Feingold broke promise always get majority funding Wisconsin residents.,0
"percent land state right either federally, state county owned conservation purposes.",0
"Says Sean Hannity told listeners radio show ""Beto O’Rourke asking help getting undocumented vote.""",0
hole earth that’s going dug (for proposed Gogebic mine) bigger entire district.,0
government right now. . . (is) spending percent take in.,0
percent women age despise sexual contact Japan.,0
Railroad Commission Texas nothing railroads.,0
"Says Marco Rubio ""voted bipartisan Violence Women Act.""",0
"young woman named Elisa Lam disappeared mysterious circumstances Los Angeles, body later found hotel's water tank.",0
returned money every year since taking office.,0
"Says ""PPS employees paid PERS contributions many years.""",0
derisive title one George Bernard Shaw's plays changed wreaked havoc theater attendance.,0
Sen. McCain says mistake vote Bush tax cuts ... says tax cuts need made permanent.,0
"August , members public could potentially gain compensation part class action lawsuit major cruise companies.",0
Photographs show infant Egyptian girl second head.,0
"tax penalty government imposes buy health insurance ""is lower would cost buy insurance.""",0
Ohio meeting obligation update voter registrations voters change address BMV.,0
Says Texas ranks first executions among states.,0
"Pins, needles, razor blades found trick-or-treaters' loot.",0
Wisconsin's driver licenses identification (ID) cards currently secure nation.,0
"Says Tennessee providing ""millions dollars"" virtual school company ""results bottom bottom.""",0
"Georgia, Perdue’s company closed plants moved jobs China.",0
Faculty salaries UW System institutions fallen percent national average.,0
"three half years campaigning, Lamar Smith ""has never appeared moderated debate defend positions issues.""",0
"Says U.S. House Representatives ""we’ve bipartisan support repeal Obamacare … getting rid cap trade … building Keystone Pipeline.""",0
one day fundraising received small donor (contributions) Andrew Cuomo received seven years.,0
"federal government "" different means-tested social welfare programs.""",0
"Texas prosecutor Rosemary Lehmberg purchased "" bottles vodka one store alone, year.""",0
biography says top ROTC officer nation.,0
"House Speaker Dean Cannon says freshmen lawmakers account one-third -member House, two-thirds chamber two years less experience.",0
"Says Senate candidate Katie McGinty ""made thousands companies previously regulated.""",0
Marijuana less addictive alcohol tobacco.,0
United States Senate Candidate Favors Woman’s Right Cook Dinner?,0
"United States invaded Iraq, Saddam Hussein wanted acquire weapons mass destruction, ""he said capture.""",0
"Says Donald ""Trump supported impeachment President (George W.) Bush.""",0
"official logo Alabama Democratic Party, adopted replaced , featured illustration crowing rooster slogan ""White Supremacy, RIght.""",0
million people … could get health insurance right away Texas expanded Medicaid Obamacare.,0
national debt grew estimated $ billion last weekend.,0
past five years federal government paid $ million retirement disability benefits deceased former federal employees.,0
"Unlike gridlock Washington, percent bills passed General Assembly bipartisan support.",0
"One four Texans lacks health insurance, highest proportion nation.",0
Says highway closed El Paso bullets flying across border.,0
"Says ""only one senator either party last years"" ""a worse record bipartisanship"" Ted Cruz.",0
Sen. Obama never taken party leaders single major issue.,0
"Says Abraham Lincoln tried buy slaves' freedom border states, states ""all rejected it.""",0
"Says ""paid one dollar for"" sweater Kohl’s.",0
John Paul Stevens Protestant U.S. Supreme Court.,0
"Says food stamp growth, high, lagged rise unemployment.",0
"Georgia th highest rate adults, ages , without high school diploma GED.",0
"Washing hands covering mouth cough ""makes huge difference"" reducing transmission flu.",0
"get (teachers) union, pay percent $. union, got pay every year, also required statute. That’s called representation fee.",0
Romneycare model Obamacare.,0
"Oregonians ""amazing no-cost way fight abortion"" free political donations",0
Abraham Lincoln (once) jumped window Illinois Legislature order deny quorum.,0
many federal rulings found intentional discrimination #Txlege since ? .,0
"Says U.S. Rep. Allen West ""a constituent mine.""",0
"U.S. unemployment rate remained percent consecutive months, longest stretch since Great Depression.",0
"governor, I've stood ... big oil companies.",0
Dozens nature words removed Oxford Junior Dictionary order make room modern technology-related words.,0
"Says Donald Trump ""has supported Canadian-style universal health care system.""",0
Kenya spend % revenue collected debt repayment?,0
"year, overwhelming majority new jobs part time.",0
"day President Obama took office, gasoline $. gallon.",0
"corporations nation, biggest corporations nation, pay taxes.",0
Wall Street Journal ran Donald Trump stories opposing headlines day.,0
"Sometime next decade, Latinos state Texas Anglos. happen sometime next five eight ten years.",0
"Half kids coming college year … can't find job, job that's consistent college degree.",0
"Says ""sued Obama’s EPA seven times.""",0
entire state Florida led nation last year prison inmates committing tax fraud.,0
United States low voter turnout rate.,0
"states Washington D.C., [voters] avoid wait voting Election Day.",0
Mad Magazine Publish Trump Cartoon ?,0
"House Delegates budget bill ""cuts $ million education.""",0
Heroin .. pours across southern borders.,0
Guam Reaches Tipping Point,0
U.S. borrowing approximately $. every $ economic growth far .,0
", kids New Hampshire health care helped create Children's Health Insurance Program.",0
Three thousand felons voted Rhode Island .,0
Walton family Walmart ... one family owns wealth bottom percent American people.,0
President Trump rolled back rules protecting residents nursing homes.,0
lawyer received caustic response complaining Cleveland Browns fans' throwing paper airplanes team's home NFL games.,0
Measles one common causes child blindness worldwide.,0
Trump blasted electoral college .,0
"""House-passed budget proposal could cut funding programs help keep local neighborhoods safe, slash $. million anti-terror funds Ohio.""",0
Wheaties cereal sticks magnets metal flakes.,0
Says Mitt Romney flip-flopped abortion rights.,0
"Prolonged sexual arousal men without ejaculation cause pain, condition colloquially referred ""blue balls"".",0
minimum number infrastructure (needs) Atlanta $ million.,0
"truth David Cicilline voted tougher laws child abusers, domestic abusers abusers elderly.",0
Sliders steal women's purses cars owners busy pumping gas.,0
"Barack Obama ""only second Democrat last years win Ohio twice percent vote.""",0
stood ground zero workers sacrificed health many sacrificed lives kept standing till administration took action.,0
poverty rate amongst women worst it’s years extreme poverty rate worst it’s ever been.,0
. million jobs created last six seven years California,0
"Ayatollah Ali Khamenei shared photo reading Michael Wolff’s ""Fire Fury.""",0
New business startups lowest levels years.,0
"moment Titanic hit iceberg north Atlantic, silent version film Poseidon Adventure screened aboard ship.",0
People buried alive mistake.,0
point middle Pacific Ocean far land it’s likely closest humans aboard International Space Station.,0
"Says Donald Trump, ""He even said, first day office, would require every school America let people carry guns classrooms.""",0
Teddy Roosevelt first called (health care) reform nearly century ago.,0
number media outlets incorrectly reported civil rights-era photos Bernie Sanders legitimate.,0
federally licensed gun dealer license revoked engaged misconduct ... entire inventory prevailing law deemed personal collection. sell free background checks.,0
opponent day one campaign attacked Medicare Medicare Advantage claim found False.,0
State governments little ability stimulate job growth short run.,0
Seven highest-income counties country ring city Washington D.C.,0
"(Kirk) violate Pentagon rules, twice actually, improperly mingling politics military service.",0
clever consumer earned millions miles free air travel taking advantage Healthy Choice pudding promotion.,0
"average family (is) bringing home $, less five years ago.",0
"going kill families terrorists, realize there's something called Geneva Convention we're going pull of.",0
We’ve private sector double investment made public sector Quonset Business Park.,0
"know that, statistically, take SAT second time, one third people take SAT, even they've studying, get lower score first time around?",0
"Last year, ""Exxon pocketed nearly $. million every hour.""",0
"Rhode Island today, percent households either bank account all, bank account they're still relying high-cost financial services like payday loans, pawn shop check cashing on.",0
"omnibus spending bill "", pork barrel items.""",0
GoFundMe page established collect donations embattled Supreme Court nominee Brett Kavanaugh.,0
Says Trump administration transferred $ million FEMA ICE.,0
Small business confidence all-time high.,0
backdrop naval vessels displayed Democratic National Convention included images Russian warships.,0
"Homeowners affected hurricanes allowed, certain circumstances, delay mortgage payments.",0
"last years, Texas created percent net new jobs nationwide.",0
Daily sea ice data present show record-breaking low amount global sea ice coverage beginning around October .,0
"Says ""New Jersey's public school students best Advanced Placement scores nation.""",0
"Republican redistricting plans cut Democrat Nancy Nusbaum ""her state Senate district half block.""",0
Says Obama flip-flopped warrantless wiretapping.,0
"Says Mitt Romney proposing ""tax cut gives average $, every millionaire country.""",0
"Iowa, blind people legally allowed possess firearms.",0
"Trump Nominating Dr. Oz Presidential Council Sport, Fitness Nutrition?",0
New provisions health care law bar use flexible spending accounts health savings accounts pay aspirin non-prescription health needs.,0
know US population growth lowest since Great Depression?,0
spend money lobbying campaigns.,0
New York City Starbucks outlet charged / rescue workers $ three cases water.,0
"almost pinpoint half gun violence deaths two three specific sections city. areas devastation, economically otherwise.",0
"Donna Shalala left million doses smallpox vaccine ""I created enough"" vaccinate ""every man, woman child smallpox America.""",0
"know, approval rating Congress percent.",0
"Bill Young uses campaign money for, among things, luxury car.",0
"passed without, frankly, help Republican caucus, passed tax cuts last year, mostly aimed middle class small businesses.",0
"Emanuel, CPS become understaffed school district Illinois.",0
Weather Channel Reporter Braces Storm Leaves Others Unaffected,0
"Senator Cryin’ Chuck Schumer fought hard Bad Iran Deal, even going President Obama, & Voted it! says terminated deal",0
Democratic poll operation shows Fox News trusted news operation country.,0
U.S. loses tax breaks collects personal income taxes.,0
"Says proposed payroll tax cut ""will mean extra $, pocket compared nothing.""",0
people working clean green energy oil gas country.,0
"campaign president, Donald Trump ""committed honoring states' rights comes marijuana legalization.""",0
cents every state tax dollar goes Medicaid.,0
Donald Trump Claim Global Warming Hoax?,0
"average Georgia family makes $, less average family years ago inflation factored in.",0
Congresswoman called hurricanes given African-American names.,0
"Taking account inflation, federal minimum wage actually worth less worth years ago.",0
"Says ""is candidate race Clackamas County Chair refuse join Public Employees Retirement System.""",0
"So, we\'ve already started wall. got $. billion. wall started. San Diego lots different places. false https://www.washingtonpost.com/news/fact-checker/wp////video-one-rally-one-hour-almost--trumpian-claims/ None None Donald Trump Meg Kelly None Video: One rally, one hour, almost Trumpian claims June None ['None'] snes- video shows Pope Francis dancing merengue. false https://www.snopes.com/fact-check/pope-francis-merengue/ None Fauxtography None Dan Evon None Pope Francis Dancing Merengue? January None ['None'] pomt- Mitt Romney says class sizes don’t matter.""",0
British £ notes introduced contain traces beef tallow.,0
"Says Donald Trump ""thinks stop-and-frisk fine.""",0
"created , new jobs, cut unemployment rate almost half today New York State private sector jobs ever history",0
"Donald Trump mentioned ""seven eleven"" rather ""nine eleven"" referring September terrorist attacks.",0
U.S. Veteran Influence Kaepernick’s ‘Take Knee’ Protest Police Brutality?,0
Sylvester Stallone Star Porn Film?,0
Says Rasmussen falsely claimed lived West Linn district year.,0
"definitely lost way jobs Texas year gained — lost , jobs Texas alone year.",0
"Florida ""the largest dog-racing state country.""",0
"Fleeing Syria, ""a million children refugees.""",0
", 'Sesame Street' made $ million toy consumer product sales.",0
"federal government ""can cut non-military discretionary spending balance budget.""",0
"Says none government programs targeted elimination severe cutback House Republican spending plans ""appeared GAO's list government programs high risk waste, fraud abuse.""",0
"J.D. Hayworth ""was voted Congress, became registered lobbyist"" ""paid thousands Florida corporation lobby committee used serve on.""",0
"Mike Huckabee tweeted White House Correspondents Dinner ""celebrated bullying"" inviting people watch show unless lacked ""sense humor.""",0
"Virginia named ""best managed state, best state business best state raise child"" governor.",0
", ""dozens senior terrorists taken battlefield"" drones.",0
get license fish beaches.,0
early TV sitcom Mary Kay Johnny first television series portray married couple slept bed.,0
IKEA released magazine ad includes pregnancy test.,0
"Corporate profits up, CEO pay up, average wages Americans flat.",0
John McCain decided stand George Bush percent time (last year).,0
Sen. McConnell offered fully paid two-month extension unemployment insurance.,0
"Science ""very certain"" measles vaccine cause autism.",0
one dozen (senators) voted Bridge Nowhere.,0
"Cuyahoga County ""passed program guarantee college savings account every single child enters kindergarten county -- first county United States so.""",0
Says Clinton read National Intelligence Estimate voting Iraq war.,0
"Since World War II, Gerald Ford Bill Clinton worse ratings seven months President Obama.",0
actual deportations interior country way President Obama.,0
"'Star Trek' star Patrick Stewart admitted originally refused see 'Galaxy Quest' movie, eventually greatly enjoyed film.",0
Two days interest pay China enough buy one joint strike fighter [jet].,0
"Ohio losing family farms year, pay inheritance tax.",0
Filmmakers staged lemming death scenes Disney nature documentary White Wilderness.,0
"past three years, prosecuted brought cases access public records previous years combined.",0
vote spend money fight (Amendment redistricting) lawsuit.,0
"Romney refused pardon ""a decorated soldier"" returning Iraq charged crime involving BB gun .",0
Says eliminated EPA rule treated spilled milk like oil.,0
"CEO WWE, Linda McMahon ""was caught tipping ringside physician"" federal investigation illegally distributing steroids wrestlers.",0
"Cleaning government regulation would save $ billion year ""addressing areas federal-state regulatory reform could boost economy $ billion year.""",0
Obama administration increased deportation illegal immigrants convicted crimes percent.,0
"criminals learned spy Americans, hacking home computers looking video camera attached screen.",0
"Says Iowa Senate candidate Joni Ernst ""promises shut Department Education abolish EPA.""",0
", number EPA employees increased percent number total federal personnel decreased percent.",0
"Says Congressmen Paul Ryan Todd Akin co-sponsored legislation ""to limit federal funding abortion victims ‘forcible rape.’""",0
Australian Government debt per head population one lowest across developed countries world.,0
sap giant hogweed plant cause severe skin eye irritation.,0
"Claim: number ITRs filed FY - . crore, jump .% compared FY -.",0
"‘Dark money’ spending election cycle ""is times point election cycle,"" topped $ million.",0
"Says got unions agree ""about $ million reduction"" salaries health benefits serving Dane County executive Wisconsin.",0
"Says ""over last years, every governor midterm first term first term lost seats Legislature, exception Jim McGreevey .""",0
"Seneca Jones Timber Co., aiming increase logging allay fears old growth cut, says mills shifted second-generation trees. ad company asks: ""Do know mills Oregon retooled past years?""",0
"retiree collecting $, paycheck month . . . tax free.",0
percent Hispanic homeowners subprime mortgages.,0
Mississippi state legislature removed fractions decimal points mathematics curriculum public secondary schools.,0
heard endlessly waterboarding. happened three terrorists.,0
man arrested sugar Krispy Kreme donuts tested positive methamphetamine traffic stop.,0
activist group launched holiday-season boycott chain retailer Target.,0
"Gov. Rick Scott's sale state planes ""not proper.""",0
Refugees subject rigorous screening average tourist U.S.,0
businesses created jobs every single month since (Obamacare) became law.,0
Jews often victims hate crimes Muslims United States.,0
"Legislature ""passed fewest laws years.""",0
"Says American polling shows Russian President Vladimir Putin ""an percent approval rating.""",0
"Small businesses ""create two every three American jobs.""",0
"English word ""trumpery,"" derives French word meaning ""to deceive,"" defined dictionary ""showy worthless.""",0
Tanzanians kidney disease dying treatment expensive?,0
"Among Milwaukee Public Schools students, "" percent behind reading percent behind math.""",0
Putting three Republicans Cabinet...is unprecedented.,0
"Dollar Store princess wand called ""Evilstick"" hidden image ""demonic"" girl cutting wrists.",0
"many tattoos ""on visible body parts"" keep applicants military.",0
Oregon schools receive millions dollars per year federal school lunch assistance yet required spend money almost anywhere Oregon.,0
"Says Beto O’Rourke ""has criminal record includes DWI burglary arrests.""",0
Obama administration used Espionage Act go whistleblowers leaked journalists ... previous administrations combined.,0
week received news first time Social Security paying benefits taking in. something supposed happen .,0
"Says proposed teacher contract ""would layer restrictive rules.""",0
unemployment rate among blacks Texas .% -- far double white unemployment -- wages fallen black workers Texas since .,0
section every Facebook user profile attempts list political category.,0
"Since , six (U.S. Supreme Court) justices confirmed election years, including Justice Anthony Kennedy, confirmed final year Reagan Administration.",0
Says members military sent campaign contributions they’ve sent President Barack Obama twice they’ve sent Republican presidential candidates.,0
Says six state’s family planning centers close Gov. Chris Christie’s budget cuts.,0
"Obama worked ""Sen. Dick Lugar, Republican, help lock loose nuclear weapons.""",0
"Photograph captures wildlife fleeing fire Bitterroot Forest, Montana.",0
"current law, go dating website say actually , committed misdemeanor.",0
Photograph shows Mandarin Airlines flight taxiing past charred remains crashed airliner.,0
"Obama said proposed $, emergency energy rebate ""will enough offset increased cost gas working family next months.""",0
"changes Georgia’s tax fee structure ""is overall tax cut.""",0
nursery rhyme ‘Sing Song Sixpence’ originated coded message used recruit crew members pirate ships.,0
"grandfather came home ... (World War II) exhausted burdens borne, died next day.",0
never filibuster-proof Senate.,0
“I filed every disclosure ever required.”,0
"California’s prisons budget ""was percent general fund. Now, it’s . percent, $ billion.""",0
"photograph shows Donald Trump Vladimir Putin billboard words ""Let's make world great — together.""",0
"Says ending direct payment farm subsidy program ""could save $. billion ten years could used reduce deficit.""",0
